id,repository_name,date(YYY-MM-DDThh-mm-ss),run_time(second),count_files,loc
okbob/pspg,okbob/pspg,2023-11-22T13-03-20,2.886128550999274,33,31081
OLIMEX/OLINUXINO,OLIMEX/OLINUXINO,2023-11-22T13-03-23,15.616697942998144,224,39075
onetrueawk/awk,onetrueawk/awk,2023-11-22T13-03-38,1.1987026930000866,12,7575
OnionUI/Onion,OnionUI/Onion,2023-11-22T13-03-39,13.243318562999775,130,310168
open-mpi/ompi,open-mpi/ompi,2023-11-22T13-03-53,193.70352561999607,3556,658743
open-sdr/openwifi,open-sdr/openwifi,2023-11-22T13-07-06,2.1372281680014567,29,21016
open62541/open62541,open62541/open62541,2023-11-22T13-07-08,23.952908047001984,415,200441
openai/retro,openai/retro,2023-11-22T13-07-32,154.87556190299802,2243,1009237
openctp/openctp,openctp/openctp,2023-11-22T13-10-07,14.239746765000746,211,522843
OpenIntelWireless/itlwm,OpenIntelWireless/itlwm,2023-11-22T13-10-22,8.159003248998488,141,69046
OpenKinect/libfreenect,OpenKinect/libfreenect,2023-11-22T13-10-30,5.298681170002965,68,21211
OpenMathLib/OpenBLAS,OpenMathLib/OpenBLAS,2023-11-22T13-10-35,181.411038016995,3776,574393
openmv/openmv,openmv/openmv,2023-11-22T13-13-36,148.32469684299576,2006,2355526
OpenRC/openrc,OpenRC/openrc,2023-11-22T13-16-05,4.954370870000275,54,18195
openresty/headers-more-nginx-module,openresty/headers-more-nginx-module,2023-11-22T13-16-10,0.4588279149975278,9,2811
openresty/lua-nginx-module,openresty/lua-nginx-module,2023-11-22T13-16-10,7.045624152000528,124,59595
OpenSC/OpenSC,OpenSC/OpenSC,2023-11-22T13-16-17,27.692190119996667,358,240177
openssl/openssl,openssl/openssl,2023-11-22T13-16-45,117.89832755299722,2011,769127
openvenues/libpostal,openvenues/libpostal,2023-11-22T13-18-43,101.82232198699784,201,600793
OpenVPN/openvpn,OpenVPN/openvpn,2023-11-22T13-20-25,27.25152266499936,281,141763
openvswitch/ovs,openvswitch/ovs,2023-11-22T13-20-52,76.73145310700056,791,426223
openwall/john,openwall/john,2023-11-22T13-22-09,88.7317131939999,1111,412185
openwrt/openwrt,openwrt/openwrt,2023-11-22T13-23-37,43.768071183003485,743,332186
openzfs/zfs,openzfs/zfs,2023-11-22T13-24-21,61.84094667500176,1040,561076
opsengine/cpulimit,opsengine/cpulimit,2023-11-22T13-25-23,0.9366917489969636,13,1979
orangeduck/Cello,orangeduck/Cello,2023-11-22T13-25-24,3.8759754320053617,60,18207
orangeduck/Corange,orangeduck/Corange,2023-11-22T13-25-28,7.362555601001077,139,28449
osmc/osmc,osmc/osmc,2023-11-22T13-25-35,8.647944925003685,142,39584
osqzss/gps-sdr-sim,osqzss/gps-sdr-sim,2023-11-22T13-25-44,1.3987961800012272,18,7363
otya128/winevdm,otya128/winevdm,2023-11-22T13-25-45,75.19623407699692,744,472485
owntone/owntone-server,owntone/owntone-server,2023-11-22T13-27-00,12.594359088005149,141,113741
p-gen/smenu,p-gen/smenu,2023-11-22T13-27-13,1.6463755400036462,20,24537
P-H-C/phc-winner-argon2,P-H-C/phc-winner-argon2,2023-11-22T13-27-15,1.4819819510012169,20,5049
P403n1x87/austin,P403n1x87/austin,2023-11-22T13-27-16,4.83235151500412,61,13567
panda-re/panda,panda-re/panda,2023-11-22T13-27-21,199.28892302299937,3809,1606996
pangweiwei/slua,pangweiwei/slua,2023-11-22T13-30-40,7.037370129000919,89,22192
pawelsalawa/sqlitestudio,pawelsalawa/sqlitestudio,2023-11-22T13-30-47,27.62944098599837,516,631293
pbatard/rufus,pbatard/rufus,2023-11-22T13-31-15,24.896927916001005,305,107929
peng-zhihui/Dummy-Robot,peng-zhihui/Dummy-Robot,2023-11-22T13-31-40,24.71396407300199,404,689124
peng-zhihui/HDMI-PI,peng-zhihui/HDMI-PI,2023-11-22T13-32-04,40.39912234499934,799,553900
peng-zhihui/HelloWord-Keyboard,peng-zhihui/HelloWord-Keyboard,2023-11-22T13-32-45,24.417504129000008,401,680173
varnishcache/varnish-cache,varnishcache/varnish-cache,2023-11-22T13-36-39,29.918825205997564,406,155525
veandco/go-sdl2,veandco/go-sdl2,2023-11-22T13-37-08,9.467444736001198,139,67299
vedderb/bldc,vedderb/bldc,2023-11-22T13-37-18,55.80233773500368,1105,398909
ventoy/Ventoy,ventoy/Ventoy,2023-11-22T13-38-14,45.26062408199505,719,322087
veracrypt/VeraCrypt,veracrypt/VeraCrypt,2023-11-22T13-38-59,36.87446240999998,529,191749
viest/php-ext-xlswriter,viest/php-ext-xlswriter,2023-11-22T13-39-36,1.8294588240023584,35,11019
vifm/vifm,vifm/vifm,2023-11-22T13-39-38,79.68525420700462,871,239139
vinniefalco/LuaBridge,vinniefalco/LuaBridge,2023-11-22T13-40-57,20.267125104001025,266,98367
virtio-win/kvm-guest-drivers-windows,virtio-win/kvm-guest-drivers-windows,2023-11-22T13-41-18,12.59102734800399,269,57370
VirusTotal/yara,VirusTotal/yara,2023-11-22T13-41-30,10.716393447000884,163,90850
Visgean/Zeus,Visgean/Zeus,2023-11-22T13-41-41,3.852986766003596,89,36439
visit1985/mdp,visit1985/mdp,2023-11-22T13-41-45,1.0389341979971505,16,3016
vivien/i3blocks,vivien/i3blocks,2023-11-22T13-41-46,1.484994373997324,20,3581
vk-com/kphp-kdb,vk-com/kphp-kdb,2023-11-22T13-41-47,74.08145525900181,681,360528
vlfeat/vlfeat,vlfeat/vlfeat,2023-11-22T13-43-01,12.819463116000406,145,51086
vmg/redcarpet,vmg/redcarpet,2023-11-22T13-43-14,1.2907084160033264,18,6623
vmware/open-vm-tools,vmware/open-vm-tools,2023-11-22T13-43-16,44.83397665499797,715,357781
vstakhov/libucl,vstakhov/libucl,2023-11-22T13-44-00,2.840434359000937,35,22920
vurtun/nuklear,vurtun/nuklear,2023-11-22T13-44-03,21.668033295994974,91,78663
vvaltchev/tilck,vvaltchev/tilck,2023-11-22T13-44-25,36.20071912000276,676,244095
wandenberg/nginx-push-stream-module,wandenberg/nginx-push-stream-module,2023-11-22T13-45-01,1.3065314139967086,21,8191
warmcat/libwebsockets,warmcat/libwebsockets,2023-11-22T13-45-02,49.71060781599954,854,477390
wasm3/wasm3,wasm3/wasm3,2023-11-22T13-45-52,7.402370932999474,98,30769
way-cooler/way-cooler,way-cooler/way-cooler,2023-11-22T13-45-59,1.6192472690017894,29,3112
WayneD/rsync,WayneD/rsync,2023-11-22T13-46-01,8.655396442001802,109,60449
wazuh/wazuh,wazuh/wazuh,2023-11-22T13-46-10,95.59807022500172,1326,491628
wb2osz/direwolf,wb2osz/direwolf,2023-11-22T13-47-45,16.19995407800161,189,112340
webmproject/libwebp,webmproject/libwebp,2023-11-22T13-48-02,15.172967966995202,233,97273
webview/webview,webview/webview,2023-11-22T13-48-17,0.221693507002783,4,3075
wechat-miniprogram/minigame-unity-webgl-transform,wechat-miniprogram/minigame-unity-webgl-transform,2023-11-22T13-48-17,18.845040535998123,219,81246
weechat/weechat,weechat/weechat,2023-11-22T13-48-36,41.87037291700108,465,288830
weibocom/nginx-upsync-module,weibocom/nginx-upsync-module,2023-11-22T13-49-18,0.5187718989982386,6,7850
werman/noise-suppression-for-voice,werman/noise-suppression-for-voice,2023-11-22T13-49-18,93.35609038700204,1696,551706
westes/flex,westes/flex,2023-11-22T13-50-52,3.970000758999959,43,12558
wg/wrk,wg/wrk,2023-11-22T13-50-56,2.147718995001924,27,6558
wine-mirror/wine,wine-mirror/wine,2023-11-22T13-50-58,390.9819517020005,5381,5519058
winscp/winscp,winscp/winscp,2023-11-22T13-57-29,75.34866210899781,1296,473901
winshining/nginx-http-flv-module,winshining/nginx-http-flv-module,2023-11-22T13-58-44,3.291894294001395,62,42023
winsiderss/systeminformer,winsiderss/systeminformer,2023-11-22T13-58-47,66.81376392300444,916,866741
wiredtiger/wiredtiger,wiredtiger/wiredtiger,2023-11-22T13-59-54,24.5381570630052,473,190649
WireGuard/wireguard-monolithic-historical,WireGuard/wireguard-monolithic-historical,2023-11-22T14-00-19,8.08814219100168,128,42905
WiringPi/WiringPi,WiringPi/WiringPi,2023-11-22T14-00-27,9.282790766999824,154,25229
wiseman/py-webrtcvad,wiseman/py-webrtcvad,2023-11-22T14-00-36,1.9894053440002608,43,7846
wishstudio/flinux,wishstudio/flinux,2023-11-22T14-00-38,6.983277726998495,136,28814
WizTeam/WizQTClient,WizTeam/WizQTClient,2023-11-22T14-00-45,29.63194347499666,501,240408
woltapp/blurhash,woltapp/blurhash,2023-11-22T14-01-15,1.1057998859978395,9,9303
wseemann/FFmpegMediaMetadataRetriever,wseemann/FFmpegMediaMetadataRetriever,2023-11-22T14-01-16,44.93293163999624,844,238908
wszqkzqk/deepin-wine-ubuntu,wszqkzqk/deepin-wine-ubuntu,2023-11-22T14-02-01,236.7957075809973,694,659191
xemu-project/xemu,xemu-project/xemu,2023-11-22T14-05-57,314.9709226640043,5892,2171522
Xfennec/progress,Xfennec/progress,2023-11-22T14-11-12,0.5013866950030206,6,1474
xoreaxeaxeax/rosenbridge,xoreaxeaxeax/rosenbridge,2023-11-22T14-11-13,1.1525424999999814,16,3370
XorTroll/Goldleaf,XorTroll/Goldleaf,2023-11-22T14-11-14,0.3226263160031521,6,23572
xroche/httrack,xroche/httrack,2023-11-22T14-11-14,11.875113708003482,106,64135
xyb3rt/sxiv,xyb3rt/sxiv,2023-11-22T14-11-26,1.109496222998132,13,4735
yanfeizhang/coder-kung-fu,yanfeizhang/coder-kung-fu,2023-11-22T14-11-27,1.500485427000967,20,1791
yangchaojiang/yjPlay,yangchaojiang/yjPlay,2023-11-22T14-11-29,262.2752600509993,3405,1306988
yangjie10930/EpMedia,yangjie10930/EpMedia,2023-11-22T14-15-51,1.256570395999006,13,16332
yarrick/iodine,yarrick/iodine,2023-11-22T14-15-52,3.0531891900027404,41,11908
yarrick/pingfs,yarrick/pingfs,2023-11-22T14-15-55,0.993483655998716,11,1872
yianwillis/vimcdoc,yianwillis/vimcdoc,2023-11-22T14-15-56,0.2273973910050699,1,5231
yitter/IdGenerator,yitter/IdGenerator,2023-11-22T14-15-57,1.4566360219978378,22,1789
yourtion/30dayMakeOS,yourtion/30dayMakeOS,2023-11-22T14-15-58,25.05613743099821,510,56383
yugabyte/yugabyte-db,yugabyte/yugabyte-db,2023-11-22T14-16-23,197.5612665439985,3843,1718884
zauonlok/renderer,zauonlok/renderer,2023-11-22T14-19-41,3.171157757999026,48,7833
ZBar/ZBar,ZBar/ZBar,2023-11-22T14-19-44,8.468609927003854,149,44464
ZerBea/hcxdumptool,ZerBea/hcxdumptool,2023-11-22T14-19-52,0.5980668810007046,7,6280
ZerBea/hcxtools,ZerBea/hcxtools,2023-11-22T14-19-53,2.700918558999547,31,20894
ZipArchive/ZipArchive,ZipArchive/ZipArchive,2023-11-22T14-19-56,2.49717937099922,37,12578
zmap/zmap,zmap/zmap,2023-11-22T14-19-58,9.188999727004555,107,16657
zpoint/CPython-Internals,zpoint/CPython-Internals,2023-11-22T14-20-07,0.1839501729991752,4,290
zrythm/zrythm,zrythm/zrythm,2023-11-22T14-20-08,58.47638787700271,1165,325667
zserge/jsmn,zserge/jsmn,2023-11-22T14-21-06,0.4200129980017664,6,1168
zsh-users/zsh,zsh-users/zsh,2023-11-22T14-21-06,5.984499600999698,98,151772
zuoqing1988/ZQCNN,zuoqing1988/ZQCNN,2023-11-22T14-21-12,104.61495539500174,471,375355
peng-zhihui/HoloCubic,peng-zhihui/HoloCubic,2023-11-22T12-38-59,178.93818523799564,1925,1674979
peng-zhihui/L-ink_Card,peng-zhihui/L-ink_Card,2023-11-22T12-41-58,49.3500961259997,998,482387
peng-zhihui/Peak,peng-zhihui/Peak,2023-11-22T12-42-47,298.8214682360049,3555,2588634
pgbouncer/pgbouncer,pgbouncer/pgbouncer,2023-11-22T12-47-46,3.1586545649988693,64,36212
philippe44/AirConnect,philippe44/AirConnect,2023-11-22T12-47-49,1.6439369209983852,22,5890
phoboslab/jsmpeg-vnc,phoboslab/jsmpeg-vnc,2023-11-22T12-47-51,6.155412710002565,94,21209
php-ds/ext-ds,php-ds/ext-ds,2023-11-22T12-47-57,4.490960117000213,94,11345
php/php-src,php/php-src,2023-11-22T12-48-02,251.35930843900127,2023,1901053
phpredis/phpredis,phpredis/phpredis,2023-11-22T12-52-13,2.135434964002343,32,33543
phra/PEzor,phra/PEzor,2023-11-22T12-52-15,0.8856514610015438,18,2526
pikvm/ustreamer,pikvm/ustreamer,2023-11-22T12-52-16,12.31439002299885,105,13160
pinterest/PINRemoteImage,pinterest/PINRemoteImage,2023-11-22T12-52-28,18.11420858299971,342,106919
pipelinedb/pipelinedb,pipelinedb/pipelinedb,2023-11-22T12-52-46,4.735580697000842,91,47754
PipeWire/pipewire,PipeWire/pipewire,2023-11-22T12-52-51,64.19308484600333,850,343839
pjsip/pjproject,pjsip/pjproject,2023-11-22T12-53-55,73.97751862799487,1485,633633
plasma-umass/coz,plasma-umass/coz,2023-11-22T12-55-09,6.62400247399637,40,328015
pmem/pmdk,pmem/pmdk,2023-11-22T12-55-16,52.54868675200123,588,143733
pmq20/ruby-packer,pmq20/ruby-packer,2023-11-22T12-56-08,215.9514987720031,2957,1850963
pmwkaa/sophia,pmwkaa/sophia,2023-11-22T12-59-44,17.849777682000422,294,54464
politza/pdf-tools,politza/pdf-tools,2023-11-22T13-00-02,0.8421592290033004,9,14672
ponylang/ponyc,ponylang/ponyc,2023-11-22T13-00-03,22.69731395599956,282,92602
positive-security/send-my,positive-security/send-my,2023-11-22T13-00-26,0.5992399739989196,11,2865
postgres/postgres,postgres/postgres,2023-11-22T13-00-26,125.58591914000137,2317,1573860
posva/catimg,posva/catimg,2023-11-22T13-02-32,0.9708303770021304,9,9238
premake/premake-core,premake/premake-core,2023-11-22T13-02-33,61.641618420995655,860,376069
pret/pokeemerald,pret/pokeemerald,2023-11-22T13-03-35,51.93880818300386,843,664352
projectNe10/Ne10,projectNe10/Ne10,2023-11-22T13-04-27,8.829507541995554,122,42500
PromyLOPh/pianobar,PromyLOPh/pianobar,2023-11-22T13-04-35,2.100622240002849,28,6965
Provenance-Emu/Provenance,Provenance-Emu/Provenance,2023-11-22T13-04-37,209.6966975940013,3175,1140873
Proxmark/proxmark3,Proxmark/proxmark3,2023-11-22T13-08-07,33.71806912100146,516,198440
ps2homebrew/Open-PS2-Loader,ps2homebrew/Open-PS2-Loader,2023-11-22T13-08-41,16.11113473399746,304,77973
ptitSeb/box64,ptitSeb/box64,2023-11-22T13-08-57,89.57365431299695,1321,243339
ptitSeb/box86,ptitSeb/box86,2023-11-22T13-10-27,68.43812891900598,1062,193317
pure-data/pure-data,pure-data/pure-data,2023-11-22T13-11-35,19.44190528000036,241,162990
pwmt/zathura,pwmt/zathura,2023-11-22T13-11-54,4.630847882996022,73,20312
pygame/pygame,pygame/pygame,2023-11-22T13-11-59,10.250395768001908,138,93779
pymumu/smartdns,pymumu/smartdns,2023-11-22T13-12-09,5.29287957399356,57,40311
Qihoo360/Atlas,Qihoo360/Atlas,2023-11-22T13-12-15,7.3014021159979166,115,34157
Qihoo360/phptrace,Qihoo360/phptrace,2023-11-22T13-12-22,1.5874504780003915,26,5488
qmk/qmk_firmware,qmk/qmk_firmware,2023-11-22T13-12-24,811.9681714010003,18097,1402490
r4j0x00/exploits,r4j0x00/exploits,2023-11-22T13-25-56,0.4020820669975364,5,672
radareorg/radare2,radareorg/radare2,2023-11-22T13-25-56,129.5724603359995,2012,1000363
RamonUnch/AltSnap,RamonUnch/AltSnap,2023-11-22T13-28-05,0.8252619620034238,12,13645
RandyGaul/cute_headers,RandyGaul/cute_headers,2023-11-22T13-28-06,23.30010787900392,330,185391
rapid7/metasploit-payloads,rapid7/metasploit-payloads,2023-11-22T13-28-30,48.97746424900106,718,443789
raspberrypi/firmware,raspberrypi/firmware,2023-11-22T13-29-19,25.78744475900021,482,137826
raspberrypi/pico-examples,raspberrypi/pico-examples,2023-11-22T13-29-44,11.047302211001806,179,26419
raspberrypi/rpi-imager,raspberrypi/rpi-imager,2023-11-22T13-29-55,0.0001497279954492,0,0
raspberrypi/tools,raspberrypi/tools,2023-11-22T13-29-55,342.68094591900444,7077,1779225
raysan5/raygui,raysan5/raygui,2023-11-22T13-35-38,3.5773890399941592,35,20008
rbaron/b-parasite,rbaron/b-parasite,2023-11-22T13-35-42,1.67324476599606,37,1949
reactos/reactos,reactos/reactos,2023-11-22T13-35-43,764.178752769003,13593,7709807
RedBeardLab/rediSQL,RedBeardLab/rediSQL,2023-11-22T13-48-28,2.664817132004828,9,233139
redcanaryco/atomic-red-team,redcanaryco/atomic-red-team,2023-11-22T13-48-30,2.831761383000412,48,10117
redis/hiredis,redis/hiredis,2023-11-22T13-48-33,4.023732075998851,52,13637
redis/redis,redis/redis,2023-11-22T13-48-37,55.12479360999714,695,285153
RediSearch/RediSearch,RediSearch/RediSearch,2023-11-22T13-49-32,55.73081066700252,572,206203
remzi-arpacidusseau/ostep-projects,remzi-arpacidusseau/ostep-projects,2023-11-22T13-50-28,1.0527495509959408,14,920
reorg/pg_repack,reorg/pg_repack,2023-11-22T13-50-29,0.5897724030000973,9,6859
retroplasma/earth-reverse-engineering,retroplasma/earth-reverse-engineering,2023-11-22T13-50-30,1.688427964996663,16,19513
rewardone/OSCPRepo,rewardone/OSCPRepo,2023-11-22T13-50-31,74.24331764999806,879,358657
riba2534/TCP-IP-NetworkNote,riba2534/TCP-IP-NetworkNote,2023-11-22T13-51-46,8.02114920799795,96,5252
riscv-collab/riscv-gnu-toolchain,riscv-collab/riscv-gnu-toolchain,2023-11-22T13-51-54,42.080949518000125,908,164786
rizinorg/rizin,rizinorg/rizin,2023-11-22T13-52-36,114.33944009800324,1833,878813
RoaringBitmap/CRoaring,RoaringBitmap/CRoaring,2023-11-22T13-54-30,6.641383973001211,85,39436
robertdavidgraham/masscan,robertdavidgraham/masscan,2023-11-22T13-54-37,16.079505208996125,215,60151
rougier/freetype-gl,rougier/freetype-gl,2023-11-22T13-54-53,9.04776499199943,169,68201
RPISEC/MBE,RPISEC/MBE,2023-11-22T13-55-02,2.9665407270003925,41,3231
rspamd/rspamd,rspamd/rspamd,2023-11-22T13-55-05,43.75300957199943,515,344387
rsta2/circle,rsta2/circle,2023-11-22T13-55-48,31.75832510199689,691,149316
rsyslog/rsyslog,rsyslog/rsyslog,2023-11-22T13-56-20,33.01456794400292,340,165911
RT-Thread/rt-thread,RT-Thread/rt-thread,2023-11-22T13-56-53,1650.2078797150025,29575,24600318
rui314/8cc,rui314/8cc,2023-11-22T14-24-23,4.801849661998858,80,11627
rui314/9cc,rui314/9cc,2023-11-22T14-24-28,1.4592699500062736,18,4366
rui314/chibicc,rui314/chibicc,2023-11-22T14-24-30,3.5653150840007584,63,11988
rui314/minilisp,rui314/minilisp,2023-11-22T14-24-33,0.1119784589973278,1,996
rxi/log.c,rxi/log.c,2023-11-22T14-24-33,0.1159398710005916,2,217
s-macke/VoxelSpace,s-macke/VoxelSpace,2023-11-22T14-24-34,0.1297052480003913,2,626
s-matyukevich/raspberry-pi-os,s-matyukevich/raspberry-pi-os,2023-11-22T14-24-34,62.36769543099945,1467,55369
sabrogden/Ditto,sabrogden/Ditto,2023-11-22T14-25-36,13.804511322996404,239,302358
saghul/txiki.js,saghul/txiki.js,2023-11-22T14-25-50,8.641982795998047,53,324065
sahib/rmlint,sahib/rmlint,2023-11-22T14-25-58,6.135575428001175,67,24854
saitoha/libsixel,saitoha/libsixel,2023-11-22T14-26-05,3.301203536997491,51,37349
samdenty/Wi-PWN,samdenty/Wi-PWN,2023-11-22T14-26-08,0.5815316289954353,12,25003
SamyPesse/How-to-Make-a-Computer-Operating-System,SamyPesse/How-to-Make-a-Computer-Operating-System,2023-11-22T14-26-08,18.02383681700303,338,25389
sandboxie-plus/Sandboxie,sandboxie-plus/Sandboxie,2023-11-22T14-26-26,27.95529883600102,568,216106
sandboxie/sandboxie,sandboxie/sandboxie,2023-11-22T14-26-54,15.013498476997484,305,150665
SanderMertens/flecs,SanderMertens/flecs,2023-11-22T14-27-09,40.57886644699465,783,401745
sarah-walker-pcem/pcem,sarah-walker-pcem/pcem,2023-11-22T14-27-50,39.60451423100312,733,280281
satori-com/tcpkali,satori-com/tcpkali,2023-11-22T14-28-30,16.83280210399971,195,54072
scandum/quadsort,scandum/quadsort,2023-11-22T14-28-46,0.8087857480059029,3,2728
scanmem/scanmem,scanmem/scanmem,2023-11-22T14-28-47,2.901852977003728,34,7833
ScanNet/ScanNet,ScanNet/ScanNet,2023-11-22T14-28-50,18.907627743996272,328,133475
SchedMD/slurm,SchedMD/slurm,2023-11-22T14-29-09,79.72218497099675,1156,716668
screetsec/TheFatRat,screetsec/TheFatRat,2023-11-22T14-30-29,7.390554795005299,87,92590
sdlpal/sdlpal,sdlpal/sdlpal,2023-11-22T14-30-36,93.69119189299818,536,324469
seclab-ucr/INTANG,seclab-ucr/INTANG,2023-11-22T14-32-10,7.886576160002733,125,14058
sergiomsilva/alpr-unconstrained,sergiomsilva/alpr-unconstrained,2023-11-22T14-32-18,11.076242531999014,118,36333
shadowsocks/ChinaDNS,shadowsocks/ChinaDNS,2023-11-22T14-32-29,0.2793651360043441,3,1174
shadowsocks/simple-obfs,shadowsocks/simple-obfs,2023-11-22T14-32-29,2.2650024670001585,28,8845
ShadowsocksR-Live/shadowsocksr-native,ShadowsocksR-Live/shadowsocksr-native,2023-11-22T12-39-04,6.8175262169970665,94,25413
shellinabox/shellinabox,shellinabox/shellinabox,2023-11-22T12-39-11,2.176074923998385,28,11239
shiyanhui/libcsp,shiyanhui/libcsp,2023-11-22T12-39-13,3.9570442180047394,47,6383
siemens/jailhouse,siemens/jailhouse,2023-11-22T12-39-17,16.569832729001064,375,61901
signal11/hidapi,signal11/hidapi,2023-11-22T12-39-34,0.4744738369990955,6,4773
signalwire/freeswitch,signalwire/freeswitch,2023-11-22T12-39-34,168.7112676800025,2404,1128810
Simple-XX/SimpleKernel,Simple-XX/SimpleKernel,2023-11-22T12-42-23,11.63443326199922,255,38820
SinaKarvandi/Hypervisor-From-Scratch,SinaKarvandi/Hypervisor-From-Scratch,2023-11-22T12-42-34,4.478017904999433,94,20356
snooda/net-speeder,snooda/net-speeder,2023-11-22T12-42-39,0.0822586310023325,1,193
SoftEtherVPN/SoftEtherVPN,SoftEtherVPN/SoftEtherVPN,2023-11-22T12-42-39,21.510935687998423,311,362721
SoftEtherVPN/SoftEtherVPN_Stable,SoftEtherVPN/SoftEtherVPN_Stable,2023-11-22T12-43-01,25.79695672100206,456,446821
solokeys/solo1,solokeys/solo1,2023-11-22T12-43-26,8.677707226001075,144,120468
solusipse/fiche,solusipse/fiche,2023-11-22T12-43-35,0.2510393310003564,3,1045
sp4cerat/Fast-Quadric-Mesh-Simplification,sp4cerat/Fast-Quadric-Mesh-Simplification,2023-11-22T12-43-35,5.266423745000793,86,106187
SpacehuhnTech/esp8266_deauther,SpacehuhnTech/esp8266_deauther,2023-11-22T12-43-41,2.7982521669982816,58,52669
spacemeowx2/switch-lan-play,spacemeowx2/switch-lan-play,2023-11-22T12-43-43,14.661029878996487,303,117632
sparklemotion/nokogiri,sparklemotion/nokogiri,2023-11-22T12-43-58,5.81597033500293,72,45468
spencertipping/jit-tutorial,spencertipping/jit-tutorial,2023-11-22T12-44-04,0.3417291599980672,5,248
sqfmi/Watchy,sqfmi/Watchy,2023-11-22T12-44-04,2.1302043789983145,38,17491
sqlcipher/sqlcipher,sqlcipher/sqlcipher,2023-11-22T12-44-06,37.13996160199895,396,399466
sqlite/sqlite,sqlite/sqlite,2023-11-22T12-44-43,37.2623632390023,392,410300
srdja/Collections-C,srdja/Collections-C,2023-11-22T12-45-21,2.839756579000096,49,18017
stanfordnlp/GloVe,stanfordnlp/GloVe,2023-11-22T12-45-24,0.5452245220003533,6,1603
starrtc/starrtc-server,starrtc/starrtc-server,2023-11-22T12-45-24,0.0541335059970151,1,6
stefanesser/dumpdecrypted,stefanesser/dumpdecrypted,2023-11-22T12-45-24,0.0874414539939607,1,242
stefansundin/altdrag,stefansundin/altdrag,2023-11-22T12-45-24,1.622338839006261,31,6505
stephenfewer/ReflectiveDLLInjection,stephenfewer/ReflectiveDLLInjection,2023-11-22T12-45-26,0.4704930169973522,10,1382
stevengj/nlopt,stevengj/nlopt,2023-11-22T12-45-26,7.19402991199604,88,35560
Stichting-MINIX-Research-Foundation/minix,Stichting-MINIX-Research-Foundation/minix,2023-11-22T12-45-34,1367.760941922999,20736,6278978
stlink-org/stlink,stlink-org/stlink,2023-11-22T13-08-21,2.9984016620001057,47,16398
stm32duino/Arduino_Core_STM32,stm32duino/Arduino_Core_STM32,2023-11-22T13-08-24,350.1858445850012,7110,9066302
Sunzxyong/Tiny,Sunzxyong/Tiny,2023-11-22T13-14-14,12.461099546002515,158,68934
surge-synthesizer/surge,surge-synthesizer/surge,2023-11-22T13-14-27,18.2239387380032,275,309304
sustrik/libdill,sustrik/libdill,2023-11-22T13-14-45,11.294519682996906,103,27292
sustrik/libmill,sustrik/libmill,2023-11-22T13-14-56,5.487370784001541,61,18564
swaywm/wlroots,swaywm/wlroots,2023-11-22T13-15-02,19.34744836900063,319,79911
Syllo/nvtop,Syllo/nvtop,2023-11-22T13-15-21,3.060264569001447,43,11983
symisc/sod,symisc/sod,2023-11-22T13-15-24,2.349909877004393,29,26434
sysstat/sysstat,sysstat/sysstat,2023-11-22T13-15-27,7.499984174995916,71,81921
systemd/systemd,systemd/systemd,2023-11-22T13-15-34,185.14938139700095,2455,837495
t6x/reaver-wps-fork-t6x,t6x/reaver-wps-fork-t6x,2023-11-22T13-18-39,14.580672458003392,205,76953
taf2/curb,taf2/curb,2023-11-22T13-18-54,0.6940318690030836,14,7824
tanersener/mobile-ffmpeg,tanersener/mobile-ffmpeg,2023-11-22T13-18-55,780.1948190590047,10438,4252044
taosdata/TDengine,taosdata/TDengine,2023-11-22T13-31-55,54.0992823580018,979,546397
TASEmulators/desmume,TASEmulators/desmume,2023-11-22T13-32-49,80.74059191599372,1212,429836
tboox/tbox,tboox/tbox,2023-11-22T13-34-10,113.80434929600597,1051,173558
tectonic-typesetting/tectonic,tectonic-typesetting/tectonic,2023-11-22T13-36-03,18.48082511100074,195,120332
TelegramMessenger/MTProxy,TelegramMessenger/MTProxy,2023-11-22T13-36-22,6.224471224995796,87,29672
TelegramMessenger/Telegram-iOS,TelegramMessenger/Telegram-iOS,2023-11-22T13-36-28,464.4280273719996,6876,2639755
telekom-security/tpotce,telekom-security/tpotce,2023-11-22T13-44-13,2.0359955450039706,24,8833
Tencent/TBase,Tencent/TBase,2023-11-22T13-44-15,128.9163356200006,2347,1637869
Tencent/wcdb,Tencent/wcdb,2023-11-22T13-46-24,42.99950253099814,902,541778
tezc/sc,tezc/sc,2023-11-22T13-47-07,6.248204796997015,85,22834
the-tcpdump-group/libpcap,the-tcpdump-group/libpcap,2023-11-22T13-47-13,11.638918306998676,156,82871
the-tcpdump-group/tcpdump,the-tcpdump-group/tcpdump,2023-11-22T13-47-24,30.237740752003447,251,117526
TheAlgorithms/C,TheAlgorithms/C,2023-11-22T13-47-55,26.152968747999694,428,38845
TheOfficialFloW/Adrenaline,TheOfficialFloW/Adrenaline,2023-11-22T13-48-21,11.736582666999311,177,46065
TheOfficialFloW/VitaShell,TheOfficialFloW/VitaShell,2023-11-22T13-48-33,10.862614192003091,134,40074
TheTumultuousUnicornOfDarkness/CPU-X,TheTumultuousUnicornOfDarkness/CPU-X,2023-11-22T13-48-43,2.1322188429985545,27,16856
ThusSpokeNomad/GameNetworkingResources,ThusSpokeNomad/GameNetworkingResources,2023-11-22T13-48-46,0.0527588110053329,1,10
